                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    111,               0.013951,               0.010213,               0.022329,              0.0012595,                0.99306,                0.98538,                 0.9919,                0.88327,                0.98607,                0.97454,                0.98136,                0.79514,               0.011161,              0.0097688,               0.018052,             0.00061659,               0.004555,               0.004555,               0.004555
                    112,               0.014452,               0.010002,               0.021994,             0.00087519,                0.99888,                0.98652,                0.99217,                0.88849,                0.99504,                0.98276,                0.98809,                0.79353,               0.010722,              0.0095877,               0.018335,             0.00055748,              0.0045055,              0.0045055,              0.0045055
                    113,               0.013515,              0.0099899,               0.022045,             0.00077805,                 0.9991,                0.98659,                0.99206,                0.89972,                0.99238,                0.98014,                 0.9841,                0.78704,               0.010213,              0.0096585,               0.017399,             0.00052598,               0.004456,               0.004456,               0.004456
                    114,               0.013219,              0.0098027,               0.022096,             0.00081789,                0.99686,                0.98495,                0.99465,                0.89211,                0.97936,                0.98534,                0.97935,                0.79621,               0.010787,              0.0094475,               0.017677,             0.00055713,              0.0044065,              0.0044065,              0.0044065
                    115,               0.014008,               0.010218,               0.022997,              0.0008472,                0.99575,                0.99355,                0.99223,                0.89276,                0.98948,                0.97957,                0.98413,                 0.7928,               0.010311,              0.0096096,               0.017192,             0.00059643,               0.004357,               0.004357,               0.004357
                    116,               0.012992,                0.01033,               0.021596,             0.00076832,                0.99246,                0.99355,                0.99213,                0.89671,                0.98596,                 0.9871,                0.98469,                0.77084,               0.010888,              0.0095517,               0.017556,             0.00053252,              0.0043075,              0.0043075,              0.0043075
                    117,               0.013857,               0.010055,               0.022602,             0.00080403,                0.99174,                 0.9914,                0.99208,                0.89602,                0.98442,                0.98418,                0.98107,                0.78668,              0.0097925,              0.0095434,                0.01698,             0.00051545,               0.004258,               0.004258,               0.004258
                    118,               0.012966,              0.0097454,               0.022264,             0.00081588,                0.99777,                0.98902,                0.99383,                0.90011,                0.99114,                0.98257,                0.98057,                0.78496,               0.010467,              0.0095055,               0.017245,             0.00053639,              0.0042085,              0.0042085,              0.0042085
                    119,               0.012742,               0.010006,                0.02215,             0.00086908,                0.99223,                0.99338,                 0.9921,                 0.8981,                0.98704,                 0.9828,                 0.9818,                0.79295,               0.010115,                0.00951,               0.016641,             0.00058657,               0.004159,               0.004159,               0.004159
                    120,               0.013231,               0.010274,               0.021697,              0.0008209,                0.99882,                0.98438,                0.99442,                0.89101,                0.98979,                0.97579,                0.98052,                 0.7975,               0.010379,              0.0094556,               0.017205,             0.00054029,              0.0041095,              0.0041095,              0.0041095
                    121,               0.012612,               0.010132,               0.021221,             0.00086451,                0.99438,                0.99091,                0.99222,                0.90414,                0.98782,                 0.9828,                0.98289,                0.79018,              0.0098225,              0.0094892,                0.01672,             0.00048463,                0.00406,                0.00406,                0.00406
                    122,               0.012517,              0.0099684,                0.02087,             0.00094896,                0.99044,                0.99355,                0.99203,                0.90461,                0.99181,                0.97634,                0.97996,                0.78635,              0.0095281,              0.0094503,                0.01648,             0.00049603,              0.0040105,              0.0040105,              0.0040105
                    123,                0.01254,                0.01002,               0.021433,             0.00091854,                0.99835,                0.98357,                0.99423,                 0.9009,                0.99156,                0.97715,                0.98198,                0.78932,              0.0097566,              0.0093243,               0.016344,             0.00050584,               0.003961,               0.003961,               0.003961
                    124,               0.012074,              0.0099019,               0.021069,              0.0008315,                0.99368,                0.98999,                0.99467,                 0.9067,                 0.9916,                0.98012,                0.98348,                0.79501,              0.0096604,              0.0094558,               0.016126,              0.0004846,              0.0039115,              0.0039115,              0.0039115
                    125,               0.012303,               0.010302,               0.020748,             0.00068873,                0.99842,                 0.9935,                0.99474,                0.90679,                0.98961,                 0.9871,                0.98374,                0.79177,              0.0091594,              0.0094946,               0.016185,             0.00047289,               0.003862,               0.003862,               0.003862
                    126,               0.011777,              0.0099635,               0.021927,             0.00086786,                0.98816,                 0.9914,                0.99443,                0.90928,                0.99432,                0.97419,                0.98339,                0.79704,              0.0092927,              0.0095753,                0.01647,             0.00044853,              0.0038125,              0.0038125,              0.0038125
                    127,               0.012347,               0.010192,               0.022189,             0.00068669,                0.99823,                0.99355,                0.99478,                0.90222,                0.99224,                0.98764,                  0.984,                0.79212,              0.0097617,              0.0096055,               0.016592,             0.00045514,               0.003763,               0.003763,               0.003763
                    128,               0.012371,               0.010088,                0.01961,             0.00068754,                0.99618,                0.99355,                0.99474,                0.89815,                0.99182,                0.98925,                0.98418,                0.80097,              0.0097259,              0.0094166,               0.016509,              0.0004725,              0.0037135,              0.0037135,              0.0037135
                    129,               0.011276,               0.010126,               0.021108,             0.00081341,                0.99394,                0.99355,                0.99477,                0.90729,                0.98367,                 0.9855,                0.98417,                0.78819,               0.010021,              0.0096847,               0.016996,             0.00046261,               0.003664,               0.003664,               0.003664
                    130,               0.012453,              0.0098752,               0.021255,             0.00065044,                0.99447,                0.99008,                0.99204,                0.89485,                0.98848,                 0.9844,                0.98486,                0.79692,               0.010062,                0.01004,               0.016903,             0.00044784,              0.0036145,              0.0036145,              0.0036145
                    131,                0.01223,               0.010057,                0.02022,              0.0007212,                0.99013,                0.98849,                0.99197,                0.90118,                 0.9839,                0.97903,                0.98283,                0.78773,              0.0096235,              0.0095466,               0.016703,             0.00043483,               0.003565,               0.003565,               0.003565
                    132,               0.011537,              0.0099647,               0.020239,             0.00067583,                0.98947,                 0.9914,                0.99167,                0.89986,                0.98302,                0.98495,                0.98345,                0.78502,              0.0097448,              0.0094003,               0.016709,               0.000441,              0.0035155,              0.0035155,              0.0035155
                    133,               0.011782,              0.0099225,               0.019901,             0.00075327,                0.99472,                0.99355,                0.99479,                0.90402,                0.98424,                0.98549,                0.98336,                 0.7956,              0.0096331,               0.009497,               0.016602,             0.00046236,               0.003466,               0.003466,               0.003466
                    134,               0.011968,              0.0098279,               0.020209,             0.00073807,                0.99384,                0.99355,                0.99236,                0.89512,                0.98983,                0.98682,                0.98311,                 0.7877,              0.0096361,              0.0093588,               0.016036,             0.00042674,              0.0034165,              0.0034165,              0.0034165
                    135,               0.012022,              0.0099297,               0.021538,             0.00068219,                0.99879,                0.99125,                0.99479,                0.90427,                0.98994,                0.98274,                0.98197,                0.80141,              0.0095126,              0.0092499,                0.01621,             0.00043091,               0.003367,               0.003367,               0.003367
                    136,               0.012055,              0.0096258,               0.020685,             0.00060796,                0.99421,                0.99403,                0.99243,                0.90451,                 0.9852,                0.98495,                0.98281,                0.80214,              0.0093603,              0.0092101,               0.015833,             0.00040055,              0.0033175,              0.0033175,              0.0033175
                    137,               0.011615,               0.010024,               0.019021,             0.00064987,                0.99615,                0.98925,                0.99479,                0.90652,                0.98953,                 0.9828,                 0.9837,                0.80803,              0.0096831,              0.0094327,               0.016222,             0.00038655,               0.003268,               0.003268,               0.003268
                    138,               0.012017,              0.0096438,               0.019718,             0.00068348,                0.99852,                0.98888,                0.99219,                0.91281,                0.99024,                0.98082,                0.98389,                  0.794,              0.0093663,              0.0092418,               0.016376,             0.00037873,              0.0032185,              0.0032185,              0.0032185
                    139,               0.011621,               0.010083,                0.02003,             0.00068963,                0.99755,                 0.9914,                0.99221,                0.91387,                0.98929,                0.98334,                0.98351,                0.78761,              0.0088266,               0.009322,               0.016123,             0.00038653,               0.003169,               0.003169,               0.003169
                    140,               0.010862,               0.010015,               0.018621,              0.0006158,                0.99676,                0.98644,                0.99191,                0.91015,                 0.9866,                0.98334,                0.98328,                0.79611,              0.0091803,               0.009273,               0.016106,             0.00038094,              0.0031195,              0.0031195,              0.0031195
                    141,               0.011288,              0.0099547,               0.018885,             0.00058995,                0.99759,                0.99355,                0.99218,                0.90755,                0.98939,                0.98549,                0.98336,                0.79975,              0.0090151,              0.0094148,               0.016068,             0.00038703,                0.00307,                0.00307,                0.00307
                    142,               0.010896,              0.0095981,               0.018959,             0.00058993,                0.99308,                0.99355,                0.99203,                0.91378,                0.98497,                0.98549,                0.98283,                0.79996,              0.0093137,              0.0093795,               0.016076,              0.0003777,              0.0030205,              0.0030205,              0.0030205
                    143,               0.011229,              0.0097033,               0.020099,             0.00061579,                0.99634,                0.99276,                0.99216,                0.91452,                 0.9898,                0.98678,                0.98292,                0.79593,              0.0089783,              0.0092776,               0.015894,             0.00037429,               0.002971,               0.002971,               0.002971
                    144,               0.010951,              0.0096582,               0.020124,             0.00050749,                0.99136,                0.99355,                0.99208,                0.91376,                0.98488,                 0.9871,                0.98299,                0.78482,              0.0089969,              0.0092751,               0.015768,             0.00036988,              0.0029215,              0.0029215,              0.0029215
                    145,               0.010827,               0.010242,               0.019042,             0.00053548,                0.99851,                0.99268,                0.99474,                0.91348,                0.99031,                0.98462,                 0.9828,                0.78432,              0.0090838,              0.0092636,               0.016005,             0.00036441,               0.002872,               0.002872,               0.002872
                    146,               0.010677,              0.0096789,               0.018901,             0.00052452,                0.98725,                 0.9914,                0.99265,                0.91686,                0.98298,                 0.9871,                0.98362,                0.78875,              0.0089714,               0.009123,               0.015523,             0.00036645,              0.0028225,              0.0028225,              0.0028225
                    147,               0.010677,              0.0095873,               0.019222,             0.00052418,                0.99442,                0.99028,                0.99407,                0.91705,                0.98787,                0.98421,                0.98233,                0.79003,              0.0086206,              0.0091984,               0.015282,             0.00035711,               0.002773,               0.002773,               0.002773
                    148,               0.010311,              0.0098706,               0.019051,             0.00072408,                0.99915,                 0.9911,                0.99473,                0.91264,                0.98699,                 0.9839,                0.98343,                0.79551,              0.0089456,              0.0092638,               0.015589,              0.0003459,              0.0027235,              0.0027235,              0.0027235
                    149,               0.010459,              0.0098008,               0.018582,             0.00058084,                0.99692,                0.99029,                0.99463,                0.91713,                0.99031,                0.98416,                0.98319,                0.78932,              0.0085459,              0.0092413,               0.015038,             0.00035662,               0.002674,               0.002674,               0.002674
                    150,               0.010437,              0.0097202,               0.018841,             0.00053913,                0.99333,                 0.9914,                0.99441,                0.91598,                0.98683,                0.98495,                0.98352,                0.79595,              0.0085576,              0.0091856,               0.014824,             0.00036783,              0.0026245,              0.0026245,              0.0026245
                    151,                0.01027,              0.0097034,               0.019429,             0.00051716,                0.98891,                0.99355,                0.99438,                0.91804,                0.98363,                0.98164,                0.98072,                0.79011,              0.0084532,               0.009198,               0.014739,             0.00035496,               0.002575,               0.002575,               0.002575
                    152,               0.010332,              0.0095081,               0.019926,             0.00052273,                0.99675,                0.99293,                0.99221,                0.92287,                 0.9886,                0.98487,                 0.9837,                0.79307,              0.0082625,              0.0090499,               0.014502,             0.00033369,              0.0025255,              0.0025255,              0.0025255
                    153,              0.0099955,               0.009818,               0.018175,             0.00046854,                0.99896,                0.99322,                 0.9923,                0.92152,                0.99077,                0.98516,                0.98356,                0.79747,              0.0080911,              0.0091884,               0.014816,             0.00030612,               0.002476,               0.002476,               0.002476
                    154,               0.010151,              0.0093261,               0.018766,             0.00060434,                 0.9923,                0.99355,                0.99212,                0.92212,                0.98401,                0.98549,                0.98291,                0.80375,              0.0086135,               0.009324,               0.015254,             0.00030435,              0.0024265,              0.0024265,              0.0024265
                    155,               0.010235,               0.009709,               0.019196,             0.00059187,                0.99357,                0.99139,                0.99216,                0.92298,                0.98387,                0.97944,                0.98194,                0.79574,              0.0083742,              0.0094741,               0.014894,             0.00030658,               0.002377,               0.002377,               0.002377
                    156,              0.0099347,               0.009792,                0.01751,             0.00056895,                0.99846,                0.99355,                 0.9944,                 0.9268,                0.99026,                0.98549,                0.98281,                0.79903,              0.0082421,               0.009167,               0.015034,              0.0003004,              0.0023275,              0.0023275,              0.0023275
                    157,              0.0098768,              0.0094685,               0.017801,             0.00059857,                0.99828,                0.99355,                0.99208,                0.92763,                0.99007,                0.98549,                0.98329,                0.79864,              0.0082867,              0.0091662,               0.014913,              0.0002943,               0.002278,               0.002278,               0.002278
                    158,               0.010097,               0.009537,               0.017789,             0.00047803,                 0.9961,                0.99355,                0.99207,                0.92403,                0.98733,                0.98495,                0.98033,                0.79633,              0.0080951,              0.0092032,               0.014636,             0.00029806,              0.0022285,              0.0022285,              0.0022285
                    159,              0.0093316,              0.0095872,               0.017459,              0.0005514,                0.99869,                0.99121,                0.99226,                0.92939,                0.99074,                0.97869,                0.98012,                0.78724,              0.0082542,              0.0093256,               0.014709,             0.00029383,               0.002179,               0.002179,               0.002179
                    160,              0.0097105,              0.0096883,               0.018815,             0.00052132,                0.99422,                 0.9917,                0.99223,                0.92413,                0.98552,                0.98316,                0.98002,                0.80313,              0.0081976,              0.0093713,               0.014892,             0.00028303,              0.0021295,              0.0021295,              0.0021295
                    161,              0.0096798,              0.0095913,                0.01802,             0.00040139,                0.99811,                0.99355,                0.99223,                0.92635,                0.99066,                 0.9822,                0.97968,                0.78949,               0.008145,              0.0091313,               0.014884,             0.00027758,                0.00208,                0.00208,                0.00208
                    162,               0.009376,              0.0096841,               0.018454,             0.00049315,                0.99915,                0.99275,                0.99232,                0.92393,                0.99255,                0.98632,                0.98278,                0.79832,              0.0078986,               0.009119,                0.01478,             0.00026989,              0.0020305,              0.0020305,              0.0020305
                    163,              0.0096277,              0.0097429,               0.017139,             0.00042834,                0.99446,                0.99264,                0.99215,                0.91985,                0.98794,                0.98619,                0.98258,                0.79568,              0.0078399,              0.0090467,               0.014811,             0.00026688,               0.001981,               0.001981,               0.001981
                    164,              0.0093654,              0.0097342,               0.017938,             0.00042639,                0.99428,                0.99355,                0.99215,                0.92687,                0.98775,                 0.9871,                 0.9819,                0.79221,              0.0078559,              0.0090302,               0.014715,             0.00025517,              0.0019315,              0.0019315,              0.0019315
                    165,              0.0093075,              0.0094124,               0.017186,             0.00035575,                0.99928,                0.99128,                0.99226,                0.92418,                0.99266,                0.98486,                0.98274,                0.79103,              0.0079771,               0.009099,               0.014975,             0.00024209,               0.001882,               0.001882,               0.001882
                    166,              0.0091814,              0.0097039,               0.017828,             0.00041698,                0.99942,                0.99117,                0.99439,                0.92655,                0.99278,                0.98491,                0.98235,                0.79085,              0.0080646,              0.0091681,               0.014961,             0.00023376,              0.0018325,              0.0018325,              0.0018325
                    167,              0.0090522,              0.0093358,               0.017037,             0.00040057,                0.99478,                 0.9905,                 0.9921,                0.92907,                0.98823,                0.98405,                0.98188,                 0.8008,               0.007853,              0.0089347,               0.014693,             0.00022755,               0.001783,               0.001783,               0.001783
                    168,              0.0087964,              0.0094471,               0.016654,             0.00044717,                0.99361,                0.99355,                  0.992,                0.93018,                0.98713,                 0.9871,                0.98155,                0.80225,              0.0077734,              0.0088823,               0.014466,             0.00022618,              0.0017335,              0.0017335,              0.0017335
                    169,              0.0089196,              0.0097488,                0.01672,             0.00042053,                0.99903,                0.99073,                0.99475,                0.92682,                0.99239,                 0.9843,                0.98276,                0.79921,               0.008056,              0.0091505,               0.014836,             0.00022836,               0.001684,               0.001684,               0.001684
                    170,               0.009118,              0.0093601,               0.017054,             0.00045582,                0.99742,                 0.9914,                0.99231,                 0.9267,                0.99076,                0.98495,                0.98317,                0.80353,              0.0078832,              0.0089957,               0.014508,              0.0002264,              0.0016345,              0.0016345,              0.0016345
                    171,              0.0091809,              0.0098411,               0.016793,             0.00048852,                0.99764,                0.99355,                0.99208,                0.93083,                0.98858,                 0.9871,                0.98377,                0.80324,              0.0077749,              0.0089564,               0.014839,             0.00023239,               0.001585,               0.001585,               0.001585
                    172,              0.0088324,              0.0094808,                0.01713,             0.00042021,                0.99701,                 0.9914,                0.99218,                0.93001,                0.99044,                0.98495,                0.98351,                0.80983,              0.0079161,              0.0090036,               0.014765,             0.00022816,              0.0015355,              0.0015355,              0.0015355
                    173,              0.0088276,              0.0097961,               0.016256,             0.00039409,                0.99164,                 0.9914,                0.99206,                0.92891,                0.98514,                0.98495,                0.98283,                0.80844,              0.0076785,              0.0090159,               0.014463,             0.00021134,               0.001486,               0.001486,               0.001486
                    174,              0.0089007,              0.0096815,               0.016039,             0.00038856,                0.99733,                0.99298,                 0.9925,                0.93332,                0.99079,                0.98653,                0.98213,                0.80477,              0.0077765,              0.0091849,               0.014573,             0.00019789,              0.0014365,              0.0014365,              0.0014365
                    175,              0.0085753,              0.0090986,               0.016405,             0.00035132,                0.99482,                0.99191,                0.99221,                0.93358,                0.98829,                0.98549,                0.98257,                0.79944,              0.0076615,              0.0090449,                0.01449,             0.00019726,               0.001387,               0.001387,               0.001387
                    176,               0.008287,              0.0093804,               0.016431,             0.00050158,                0.99429,                0.99355,                0.99202,                0.93211,                0.98778,                 0.9871,                0.98213,                0.80596,               0.007655,               0.009008,               0.014482,             0.00019857,              0.0013375,              0.0013375,              0.0013375
                    177,              0.0085899,              0.0093781,               0.015673,             0.00041349,                0.99391,                0.99355,                0.99201,                0.93527,                0.98741,                 0.9871,                0.98185,                0.79985,              0.0074381,              0.0089962,                0.01408,             0.00020309,               0.001288,               0.001288,               0.001288
                    178,              0.0081738,              0.0093419,               0.016146,             0.00036017,                0.99878,                0.98482,                0.99193,                0.93421,                0.98347,                0.98584,                0.98181,                0.79399,              0.0075961,               0.009041,               0.014105,             0.00019909,              0.0012385,              0.0012385,              0.0012385
                    179,              0.0083504,              0.0096455,               0.017686,             0.00032945,                0.98963,                0.99329,                0.99185,                0.93365,                0.98321,                0.98686,                0.98265,                0.80293,              0.0076391,              0.0089683,               0.014176,             0.00018907,               0.001189,               0.001189,               0.001189
                    180,              0.0082505,              0.0095437,               0.017127,             0.00037334,                0.99032,                0.99331,                0.99187,                0.93341,                0.98389,                0.98688,                0.98289,                0.79813,              0.0075058,              0.0090881,                0.01414,             0.00017869,              0.0011395,              0.0011395,              0.0011395
                    181,              0.0082315,              0.0094035,               0.016304,             0.00051164,                0.99213,                0.99355,                0.99207,                0.93358,                 0.9861,                 0.9817,                0.98124,                0.79556,              0.0073658,              0.0090188,                0.01388,             0.00017387,                0.00109,                0.00109,                0.00109
                    182,              0.0080425,              0.0094903,               0.015888,             0.00027388,                0.99458,                0.99355,                0.99221,                  0.934,                0.98695,                 0.9828,                0.98097,                0.79822,              0.0073816,               0.008929,               0.014019,             0.00016735,              0.0010405,              0.0010405,              0.0010405
                    183,              0.0078172,              0.0094275,               0.015628,             0.00045442,                0.99225,                0.99355,                0.99461,                0.93383,                0.98362,                0.98495,                0.98218,                0.80081,              0.0073795,              0.0089285,               0.014277,             0.00016043,               0.000991,               0.000991,               0.000991
                    184,              0.0077897,              0.0091978,               0.015883,             0.00028028,                0.99706,                0.98685,                0.99222,                0.93278,                0.98813,                0.97825,                0.98298,                0.80159,              0.0073763,              0.0090041,               0.014292,             0.00015833,              0.0009415,              0.0009415,              0.0009415
                    185,              0.0075995,              0.0090666,                0.01641,             0.00028589,                0.99877,                0.98921,                0.99205,                 0.9379,                0.98988,                0.98064,                 0.9832,                0.80304,              0.0073911,               0.008959,               0.014047,             0.00015121,               0.000892,               0.000892,               0.000892
                    186,              0.0078229,              0.0091732,               0.015715,             0.00034717,                0.99843,                0.98925,                0.99205,                 0.9359,                0.99173,                 0.9828,                0.98323,                0.80266,              0.0073261,               0.009041,               0.013947,             0.00015016,              0.0008425,              0.0008425,              0.0008425
                    187,              0.0078246,               0.009328,               0.016766,             0.00028815,                0.99444,                0.99299,                0.99204,                0.93528,                0.98633,                0.98493,                0.98333,                0.80374,               0.007303,               0.009052,               0.014235,             0.00014926,               0.000793,               0.000793,               0.000793
                    188,              0.0079393,              0.0091888,               0.015617,             0.00040291,                0.99651,                 0.9914,                0.99207,                0.93868,                0.98814,                0.98334,                 0.9831,                0.80197,              0.0072536,              0.0089447,               0.013939,             0.00014534,              0.0007435,              0.0007435,              0.0007435
                    189,              0.0078546,               0.009203,               0.014662,             0.00036211,                 0.9971,                0.98964,                0.99225,                0.93601,                0.99052,                0.98331,                0.98331,                0.79847,              0.0074431,              0.0090411,               0.014558,             0.00014621,               0.000694,               0.000694,               0.000694
                    190,              0.0075953,              0.0093782,               0.016004,             0.00025039,                0.99585,                 0.9914,                0.99203,                 0.9418,                0.98764,                0.98334,                0.98401,                0.80413,              0.0071435,              0.0089012,               0.014018,             0.00013654,              0.0006445,              0.0006445,              0.0006445
                    191,              0.0076248,              0.0093108,               0.015216,             0.00031567,                0.99664,                 0.9914,                0.99203,                0.93671,                0.98842,                0.98334,                 0.9841,                0.80417,              0.0072925,              0.0089462,               0.013827,             0.00013391,               0.000595,               0.000595,               0.000595
                    192,              0.0075539,              0.0092988,               0.015313,             0.00023212,                0.99453,                0.99355,                0.99207,                0.93881,                0.98643,                0.98549,                0.98423,                 0.8074,               0.007135,              0.0089266,               0.013548,             0.00012707,              0.0005455,              0.0005455,              0.0005455
                    193,              0.0076169,               0.009304,               0.014814,              0.0004791,                0.99848,                 0.9914,                0.99207,                0.93975,                 0.9917,                0.98495,                0.98423,                0.80755,              0.0071269,              0.0088697,               0.013506,              0.0001255,               0.000496,               0.000496,               0.000496
                    194,              0.0075336,              0.0093524,               0.016379,             0.00032915,                0.99477,                0.99355,                0.99203,                 0.9404,                0.98823,                 0.9871,                0.98409,                0.80633,              0.0070946,              0.0088138,               0.013502,             0.00012402,              0.0004465,              0.0004465,              0.0004465
                    195,              0.0074668,              0.0092078,               0.015719,              0.0002186,                0.99431,                0.99355,                0.99203,                 0.9425,                 0.9878,                 0.9871,                0.98419,                0.80634,              0.0070469,              0.0088488,                0.01342,             0.00012395,               0.000397,               0.000397,               0.000397
                    196,              0.0073316,              0.0091063,               0.015082,             0.00036543,                0.99431,                0.99355,                0.99203,                0.94492,                0.98779,                 0.9871,                0.98423,                 0.8109,              0.0070806,              0.0088191,               0.013452,             0.00012332,              0.0003475,              0.0003475,              0.0003475
                    197,              0.0074598,              0.0088441,               0.015415,             0.00023491,                0.99364,                0.99355,                0.99203,                0.94125,                0.98711,                 0.9871,                0.98407,                0.80909,              0.0070851,              0.0088379,               0.013375,               0.000123,               0.000298,               0.000298,               0.000298
                    198,              0.0074265,               0.009018,                0.01426,             0.00020601,                0.99413,                0.99355,                0.99206,                0.94116,                0.98763,                 0.9871,                0.98406,                0.80333,              0.0070264,               0.008877,               0.013398,             0.00011938,              0.0002485,              0.0002485,              0.0002485
                    199,              0.0073717,              0.0093387,               0.016047,             0.00032357,                0.99452,                0.99355,                0.99205,                0.94087,                0.98765,                 0.9871,                0.98393,                0.80509,              0.0070108,              0.0089131,               0.013325,             0.00011941,               0.000199,               0.000199,               0.000199
                    200,                0.99431,                0.99355,                0.99203,                0.94448,                 0.9878,                 0.9871,                0.98423,                0.81067,              0.0070814,              0.0088187,               0.013454,             0.00012333
