                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    224,               0.020744,               0.011185,               0.025645,              0.0020567,                0.85221,                0.94468,                0.87518,                0.72703,                0.81251,                0.90988,                 0.8166,                0.58478,                0.01915,              0.0097927,               0.022964,              0.0017509,               0.002641,               0.002641,               0.002641
                    225,               0.020698,               0.010405,               0.027797,              0.0023736,                 0.8513,                0.94447,                0.88451,                0.71499,                 0.7918,                0.89203,                0.79339,                0.56368,               0.020607,              0.0096943,               0.023537,              0.0016723,               0.002608,               0.002608,               0.002608
                    226,               0.020415,              0.0092846,                0.02114,              0.0018376,                0.85331,                0.94527,                0.88689,                 0.7447,                0.83347,                0.92798,                0.85339,                0.57093,               0.018364,              0.0096839,               0.023232,              0.0016585,               0.002575,               0.002575,               0.002575
                    227,               0.020458,               0.010886,               0.024593,              0.0020101,                0.85813,                0.92982,                0.87074,                0.72086,                0.81634,                0.89474,                0.80631,                0.60448,               0.018973,              0.0095539,               0.023178,              0.0016768,               0.002542,               0.002542,               0.002542
                    228,               0.019597,               0.011438,               0.021862,              0.0022286,                0.85868,                0.92982,                0.86194,                0.69197,                0.83774,                0.91228,                0.82955,                0.60598,               0.018878,              0.0095617,               0.023724,              0.0016932,               0.002509,               0.002509,               0.002509
                    229,               0.019854,               0.010571,               0.026242,              0.0022497,                0.85868,                0.92982,                0.86194,                0.69197,                0.83774,                0.91228,                0.82955,                0.60598,               0.018878,              0.0095617,               0.023724,              0.0016932,               0.002476,               0.002476,               0.002476
                    230,               0.017501,               0.010303,               0.021914,              0.0018518,                0.85902,                0.92982,                0.85849,                0.70253,                0.83808,                0.91228,                0.83943,                0.60955,               0.018212,              0.0095267,               0.023827,              0.0016582,               0.002443,               0.002443,               0.002443
                    231,               0.017643,               0.011249,               0.025427,              0.0018125,                0.85925,                0.92982,                0.87183,                0.72581,                 0.8173,                0.89474,                0.82555,                0.61177,               0.017674,              0.0095339,               0.023697,              0.0016125,                0.00241,                0.00241,                0.00241
                    232,               0.016786,              0.0096124,               0.024375,               0.001576,                0.85935,                0.92982,                0.86851,                0.71554,                0.83828,                0.91228,                  0.837,                0.59955,               0.018449,              0.0095014,               0.023846,              0.0015727,               0.002377,               0.002377,               0.002377
                    233,               0.018014,               0.010807,               0.020647,              0.0022925,                 0.8593,                0.92982,                0.87304,                0.71006,                 0.8593,                0.92982,                0.85517,                 0.6065,               0.019785,               0.009592,               0.023838,              0.0015381,               0.002344,               0.002344,               0.002344
                    234,               0.019727,               0.010816,               0.022049,              0.0021451,                0.84976,                0.94166,                 0.8836,                0.72251,                0.80972,                0.90662,                0.82202,                0.61252,               0.017888,              0.0096705,               0.023289,              0.0015793,               0.002311,               0.002311,               0.002311
                    235,               0.017808,                0.01093,               0.022238,              0.0016184,                0.85023,                0.94083,                0.87008,                0.70031,                0.83013,                0.92333,                0.81332,                0.59217,               0.019944,              0.0097867,               0.024212,              0.0015913,               0.002278,               0.002278,               0.002278
                    236,               0.020437,               0.010228,               0.026709,              0.0016186,                0.85218,                0.93706,                0.87497,                0.71197,                0.81136,                 0.9022,                0.80059,                0.58305,               0.017576,              0.0098666,               0.023144,              0.0016597,               0.002245,               0.002245,               0.002245
                    237,               0.016497,               0.010337,               0.021216,              0.0019115,                0.85218,                0.93706,                0.87497,                0.71197,                0.81136,                 0.9022,                0.80059,                0.58305,               0.017576,              0.0098666,               0.023144,              0.0016597,               0.002212,               0.002212,               0.002212
                    238,               0.016626,               0.010268,                0.02414,              0.0022225,                 0.8578,                0.92982,                0.86401,                 0.7108,                0.83681,                0.91228,                0.81482,                0.60351,               0.017161,               0.009875,               0.022923,              0.0016763,               0.002179,               0.002179,               0.002179
                    239,               0.016354,                0.00937,               0.022027,              0.0017529,                0.85652,                0.92982,                0.86861,                  0.714,                0.83541,                0.91228,                0.81446,                0.59718,               0.017927,               0.009948,               0.023109,               0.001708,               0.002146,               0.002146,               0.002146
                    240,               0.017774,               0.011115,               0.024842,              0.0016171,                 0.8527,                0.93173,                0.86614,                0.70329,                 0.8319,                0.91428,                0.81313,                0.59948,               0.018312,              0.0099652,               0.023643,              0.0017501,               0.002113,               0.002113,               0.002113
                    241,               0.017332,               0.010001,               0.024045,              0.0015978,                 0.8534,                0.93227,                0.86826,                0.70278,                0.83254,                0.91496,                0.81147,                0.59544,               0.019684,              0.0098876,               0.023232,              0.0016734,                0.00208,                0.00208,                0.00208
                    242,               0.018009,               0.010192,               0.023138,              0.0015883,                0.87288,                0.95247,                0.88023,                0.71642,                0.83163,                0.91777,                0.81047,                0.59362,               0.017451,              0.0097569,               0.022484,              0.0015879,               0.002047,               0.002047,               0.002047
                    243,               0.018598,               0.010102,                0.02393,              0.0016328,                0.85182,                0.93683,                0.85933,                0.71873,                0.85182,                0.93683,                0.83375,                0.58672,               0.017927,              0.0097804,               0.022251,              0.0015515,               0.002014,               0.002014,               0.002014
                    244,               0.018517,               0.010432,               0.023377,              0.0014594,                0.87001,                 0.9565,                0.87947,                0.72908,                0.82947,                0.92159,                0.80359,                0.59263,               0.016528,               0.009909,               0.022068,              0.0015078,               0.001981,               0.001981,               0.001981
                    245,               0.016734,               0.010024,               0.021968,              0.0016607,                0.87001,                 0.9565,                0.87947,                0.72908,                0.82947,                0.92159,                0.80359,                0.59263,               0.016528,               0.009909,               0.022068,              0.0015078,               0.001948,               0.001948,               0.001948
                    246,                0.01726,               0.010623,               0.024108,               0.001416,                0.84883,                0.94085,                0.86172,                0.72086,                0.82873,                0.92335,                 0.8034,                0.59465,               0.016493,              0.0099469,               0.022121,              0.0014777,               0.001915,               0.001915,               0.001915
                    247,                0.01757,              0.0099525,               0.025233,              0.0015369,                0.84908,                  0.941,                0.86613,                0.72003,                0.83662,                0.91228,                0.80601,                0.58311,               0.016832,              0.0099814,                0.02198,              0.0014757,               0.001882,               0.001882,               0.001882
                    248,               0.017727,               0.010896,               0.022192,              0.0029986,                0.84965,                0.94196,                0.87249,                 0.7275,                0.83726,                0.91228,                0.81403,                0.60125,               0.016641,              0.0099467,               0.022011,              0.0014514,               0.001849,               0.001849,               0.001849
                    249,               0.016373,              0.0097825,               0.023829,              0.0018078,                0.85076,                0.93923,                0.86697,                0.70936,                0.83705,                0.91197,                0.80901,                 0.5863,               0.018217,              0.0097829,               0.022472,               0.001474,               0.001816,               0.001816,               0.001816
                    250,                0.01833,                 0.0104,               0.025669,              0.0017236,                0.85204,                0.93609,                0.86685,                0.73394,                0.85204,                0.93609,                0.84156,                 0.6129,               0.016006,              0.0096939,               0.022015,              0.0015009,               0.001783,               0.001783,               0.001783
                    251,               0.016613,              0.0093022,               0.021813,              0.0014477,                 0.8533,                0.93492,                0.86588,                0.71798,                 0.8533,                0.93492,                0.83961,                0.57131,               0.018012,              0.0095855,               0.022629,              0.0015224,                0.00175,                0.00175,                0.00175
                    252,               0.017678,               0.009851,               0.023327,              0.0015709,                0.85481,                0.93157,                0.86889,                0.72948,                0.85481,                0.93157,                0.84364,                0.61513,               0.016137,              0.0096493,               0.022179,              0.0016256,               0.001717,               0.001717,               0.001717
                    253,               0.016239,               0.010493,                0.02356,              0.0014851,                0.85481,                0.93157,                0.86889,                0.72948,                0.85481,                0.93157,                0.84364,                0.61513,               0.016137,              0.0096493,               0.022179,              0.0016256,               0.001684,               0.001684,               0.001684
                    254,               0.015989,              0.0097027,                0.02323,              0.0013858,                0.85545,                0.93154,                0.86899,                0.73149,                0.85545,                0.93154,                0.84357,                0.61304,               0.016155,              0.0096055,               0.022209,               0.001593,               0.001651,               0.001651,               0.001651
                    255,               0.014956,              0.0098854,               0.020274,              0.0017729,                0.85667,                0.93152,                0.86883,                0.72717,                0.83583,                 0.9141,                0.82452,                0.58491,                0.01597,               0.009589,               0.022186,              0.0015246,               0.001618,               0.001618,               0.001618
                    256,               0.013935,              0.0096438,               0.021592,              0.0012657,                 0.8578,                 0.9316,                0.86888,                 0.7356,                0.83701,                0.91414,                 0.8234,                0.58636,               0.015748,              0.0095867,               0.022255,              0.0014505,               0.001585,               0.001585,               0.001585
                    257,               0.015771,              0.0093579,               0.024447,               0.001504,                0.85953,                 0.9318,                0.86525,                0.71985,                0.85953,                 0.9318,                0.83635,                0.58489,               0.016752,              0.0094778,               0.022446,              0.0013358,               0.001552,               0.001552,               0.001552
                    258,               0.016617,              0.0094209,               0.023474,              0.0015999,                0.86108,                0.92982,                0.86792,                 0.7217,                0.86108,                0.92982,                0.83739,                0.59471,               0.016024,              0.0094903,               0.022404,              0.0012812,               0.001519,               0.001519,               0.001519
                    259,               0.016014,                0.01076,               0.023285,              0.0015601,                0.86073,                0.92982,                0.86607,                0.71824,                0.83978,                0.91228,                0.80856,                0.58134,               0.016185,              0.0094819,               0.022419,              0.0012445,               0.001486,               0.001486,               0.001486
                    260,               0.015152,               0.010224,               0.023248,              0.0016547,                0.86102,                0.92982,                0.86607,                0.71515,                0.86102,                0.92982,                0.83741,                0.59825,               0.016166,              0.0094908,               0.022507,              0.0011959,               0.001453,               0.001453,               0.001453
                    261,               0.015943,               0.010192,               0.023989,              0.0017262,                0.86102,                0.92982,                0.86607,                0.71515,                0.86102,                0.92982,                0.83741,                0.59825,               0.016166,              0.0094908,               0.022507,              0.0011959,                0.00142,                0.00142,                0.00142
                    262,               0.015974,               0.010673,               0.022876,               0.001355,                0.86121,                0.92982,                0.86635,                0.71135,                0.86121,                0.92982,                0.83864,                0.61597,               0.017034,              0.0094812,               0.022747,              0.0011847,               0.001387,               0.001387,               0.001387
                    263,               0.015071,               0.010347,               0.020297,              0.0015062,                0.86139,                0.92982,                0.86774,                0.73676,                0.86139,                0.92982,                0.83949,                0.61871,               0.015638,              0.0095002,               0.022381,              0.0011653,               0.001354,               0.001354,               0.001354
                    264,               0.015767,               0.010894,               0.021782,               0.001331,                0.86115,                0.92982,                0.86662,                 0.7344,                0.86115,                0.92982,                0.83989,                0.61597,               0.015385,              0.0094214,               0.022259,               0.001164,               0.001321,               0.001321,               0.001321
                    265,                0.01443,               0.010189,                0.02092,              0.0021917,                0.86089,                0.92982,                0.86428,                0.73917,                0.83986,                0.91228,                0.80717,                0.61358,                0.01547,              0.0093869,               0.022167,              0.0011694,               0.001288,               0.001288,               0.001288
                    266,               0.015229,               0.010469,                0.02347,              0.0016758,                0.87587,                0.95438,                0.89117,                0.73955,                0.83986,                0.91228,                0.81756,                0.62536,               0.016431,              0.0093228,               0.022366,              0.0011593,               0.001255,               0.001255,               0.001255
                    267,               0.016057,               0.010656,               0.025471,              0.0014299,                0.84974,                0.94367,                 0.8697,                0.73138,                0.83985,                0.91228,                0.81293,                0.63558,               0.015695,              0.0092997,               0.022224,              0.0011523,               0.001222,               0.001222,               0.001222
                    268,               0.015397,              0.0099931,               0.024125,              0.0016035,                0.86946,                0.96166,                0.88046,                0.72439,                 0.8399,                0.91228,                 0.8076,                0.58607,               0.015864,              0.0093119,               0.022301,               0.001183,               0.001189,               0.001189,               0.001189
                    269,               0.014954,              0.0096953,               0.022018,              0.0016876,                0.86946,                0.96166,                0.88046,                0.72439,                 0.8399,                0.91228,                 0.8076,                0.58607,               0.015864,              0.0093119,               0.022301,               0.001183,               0.001156,               0.001156,               0.001156
                    270,               0.015573,              0.0098483,               0.022393,              0.0016744,                0.85008,                0.94364,                 0.8637,                0.71798,                0.81866,                0.89474,                0.79305,                0.57632,                0.01644,              0.0093827,               0.022507,              0.0011988,               0.001123,               0.001123,               0.001123
                    271,               0.014286,              0.0099634,               0.022287,              0.0016946,                 0.8498,                0.94449,                0.87041,                0.73591,                0.81878,                0.89474,                0.78584,                 0.5908,               0.015283,              0.0093986,                0.02224,              0.0011719,                0.00109,                0.00109,                0.00109
                    272,                0.01454,              0.0099182,                0.01908,              0.0014766,                0.84945,                0.94495,                0.87407,                0.73518,                0.81881,                0.89474,                0.79249,                0.60584,               0.015418,              0.0094678,                0.02243,              0.0011644,               0.001057,               0.001057,               0.001057
                    273,               0.014819,               0.010458,               0.024523,              0.0019693,                0.84959,                0.94328,                0.87476,                0.74834,                0.83972,                0.91228,                0.81514,                0.59706,               0.015335,              0.0095597,               0.022526,              0.0011551,               0.001024,               0.001024,               0.001024
                    274,                 0.0138,               0.010457,               0.022298,              0.0016326,                 0.8499,                0.94288,                0.88161,                0.73382,                0.83983,                0.91228,                 0.8207,                0.61823,               0.015093,              0.0096108,               0.022556,              0.0011151,               0.000991,               0.000991,               0.000991
                    275,               0.013351,               0.010011,               0.024009,              0.0010787,                0.84998,                0.94296,                0.87067,                0.73641,                0.81888,                0.89474,                0.78104,                0.59909,               0.015241,              0.0095876,               0.022465,              0.0010866,               0.000958,               0.000958,               0.000958
                    276,               0.013994,               0.010367,               0.021863,              0.0012943,                0.86094,                0.92982,                0.86944,                0.72676,                0.83999,                0.91228,                0.81019,                0.61264,               0.015662,              0.0096235,               0.022598,               0.001065,               0.000925,               0.000925,               0.000925
                    277,               0.014633,              0.0096474,                0.02217,              0.0013948,                0.86094,                0.92982,                0.86944,                0.72676,                0.83999,                0.91228,                0.81019,                0.61264,               0.015662,              0.0096235,               0.022598,               0.001065,               0.000892,               0.000892,               0.000892
                    278,               0.014481,                0.01055,               0.021237,              0.0013097,                0.86079,                0.92982,                0.87439,                0.73429,                0.86079,                0.92982,                 0.8444,                0.61168,               0.015826,              0.0096471,               0.022659,              0.0010594,               0.000859,               0.000859,               0.000859
                    279,               0.014431,               0.010345,               0.022028,              0.0012162,                0.86076,                0.92982,                0.87401,                0.74032,                0.86076,                0.92982,                0.85028,                0.60857,               0.015173,              0.0096176,               0.022469,              0.0010577,               0.000826,               0.000826,               0.000826
                    280,               0.014169,              0.0099263,               0.021575,              0.0014324,                0.86073,                0.92982,                0.87423,                0.73451,                0.83978,                0.91228,                0.81749,                0.59812,               0.015261,              0.0096143,               0.022469,              0.0010656,               0.000793,               0.000793,               0.000793
                    281,               0.014356,               0.010872,               0.022429,              0.0015063,                0.86092,                0.92982,                0.87184,                0.73608,                 0.8399,                0.91228,                  0.817,                0.60242,               0.014937,              0.0096275,               0.022354,              0.0010697,                0.00076,                0.00076,                0.00076
                    282,               0.013502,              0.0098657,                0.02262,              0.0012349,                0.86079,                0.92982,                0.87223,                0.74107,                0.83983,                0.91228,                0.81641,                0.58298,               0.015299,              0.0095968,               0.022514,              0.0010684,               0.000727,               0.000727,               0.000727
                    283,               0.013623,               0.010287,               0.021712,              0.0011712,                0.86093,                0.92982,                0.86946,                0.74372,                0.81896,                0.89474,                0.79939,                0.60137,               0.014836,              0.0095845,               0.022488,              0.0010775,               0.000694,               0.000694,               0.000694
                    284,               0.013826,               0.010868,               0.020814,               0.001621,                 0.8608,                0.92982,                0.86452,                0.73602,                0.83985,                0.91228,                0.81464,                 0.5977,               0.015093,              0.0095572,               0.022633,              0.0010859,               0.000661,               0.000661,               0.000661
                    285,               0.013446,               0.010768,                0.02002,               0.001218,                 0.8608,                0.92982,                0.86452,                0.73602,                0.83985,                0.91228,                0.81464,                 0.5977,               0.015093,              0.0095572,               0.022633,              0.0010859,               0.000628,               0.000628,               0.000628
                    286,               0.013589,              0.0099366,               0.022059,               0.001093,                0.86064,                0.92982,                0.85481,                0.73192,                0.83968,                0.91228,                0.80331,                0.58389,               0.015413,              0.0095265,               0.022778,              0.0010889,               0.000595,               0.000595,               0.000595
                    287,               0.013765,               0.009684,               0.021071,              0.0015321,                0.86056,                0.92982,                 0.8603,                0.73553,                0.83952,                0.91228,                0.80721,                0.58631,               0.015237,              0.0095273,               0.022789,               0.001087,               0.000562,               0.000562,               0.000562
                    288,               0.013625,              0.0097981,                0.02056,              0.0015718,                0.86042,                0.92982,                   0.86,                0.73122,                0.83939,                0.91228,                0.80651,                0.58962,               0.015042,              0.0095365,               0.022774,              0.0010975,               0.000529,               0.000529,               0.000529
                    289,               0.014524,               0.010035,               0.025582,              0.0013521,                0.86051,                0.92982,                0.85694,                0.72872,                0.83956,                0.91228,                0.80468,                0.59398,               0.015067,              0.0095042,               0.022736,              0.0011009,               0.000496,               0.000496,               0.000496
                    290,               0.013596,              0.0098927,               0.020882,              0.0012239,                0.86081,                0.92982,                0.85636,                0.72921,                0.86081,                0.92982,                0.82924,                0.59362,                0.01495,              0.0094386,               0.022728,              0.0010839,               0.000463,               0.000463,               0.000463
                    300,                0.87201,                0.94737,                0.89757,                0.70178,                0.86153,                0.90733,                0.84321,                0.65793,               0.020425,              0.0095683,               0.022072,              0.0020104
